id;permalink;username;to;text;date;tetweets;favorites;mentions;hashtag;class
1,00223E+18;https://twitter.com/lucasanarenuevo/status/1002234484073385985;lucasanarenuevo;PoloDemocratico;Sergio Fajardo, Jorge Robledo y Humberto de la Calle emulan a Pilato, no confrontan su programa de gobierno y su discurso y dejan en manos de Gustavo Petro y Angela Maria Robledo los sueños de 9.8 millones de Colombianos que aún quieren un cambio sustancial en el Gobierno.;2018-05-31 17:04:56+00:00;0;0;;;0
1,00223E+18;https://twitter.com/lucasanarenuevo/status/1002231210515599360;lucasanarenuevo;AntanasMockus;"Sergio Fajardo, Jorge Robledo y Humberto de la Calle emulan a Pilato y dejan en manos de Gustavo Petro y Angela Maria Robledo los sueños de 9 millones y medio de Colombianos. Quiere decir que no habrá ""Cuotas Burocráticas ni Componendas Políticas"". ¡Que bien!";2018-05-31 16:51:55+00:00;0;0;;;0
1,00223E+18;https://twitter.com/lucasanarenuevo/status/1002230966658715648;lucasanarenuevo;petrogustavo;"Sergio Fajardo, Jorge Robledo y Humberto de la Calle emulan a Pilato y dejan en manos de Gustavo Petro y Angela Maria Robledo los sueños de 9 millones y medio de Colombianos. Quiere decir que no habrá ""Cuotas Burocráticas ni Componendas Políticas"". ¡Que bien!";2018-05-31 16:50:57+00:00;0;1;;;0
1,00223E+18;https://twitter.com/lucasanarenuevo/status/1002230587422314497;lucasanarenuevo;;"Sergio Fajardo, Jorge Robledo y Humberto de la Calle emulan a Pilato y dejan en manos de Gustavo Petro y Angela Maria Robledo los sueños de 9 millones y medio de Colombianos. Quiere decir que no habrá ""Cuotas Burocráticas ni Componendas Políticas"". ¡Que bien! pic.twitter.com/OLMmiIpm7M";2018-05-31 16:49:27+00:00;0;0;;;0
1,00223E+18;https://twitter.com/carLLeven/status/1002229798561832961;carLLeven;;Entre mas conocemos a Humberto de la Calle y a Sergio Fajardo mas me convence Gustavo Petro y la #ColombiaHumana. Lo que hay son ganas y deseos de un cambio #NoDejesEnBlancoLaPaz;2018-05-31 16:46:19+00:00;0;3;;#ColombiaHumana #NoDejesEnBlancoLaPaz;1
1,00222E+18;https://twitter.com/Samyyoooo/status/1002220921405485057;Samyyoooo;;Hoy me convenzo más que el único candidato que sí es diferente y quiere un verdadero cambio positivo para el país, es Gustavo Petro. Triste la decisión de Fajardo y Humberto de la Calle.;2018-05-31 16:11:02+00:00;0;1;;;1
1,00222E+18;https://twitter.com/varsase/status/1002219362684669959;varsase;;Y si tan malas ideas tiene duque porq fajardo y de la calle siendo un profesores y un cúmulo de conocimientos no decidió apoyar al salvador de Colombia según usted Gustavo petro;2018-05-31 16:04:51+00:00;0;0;;;-1
1,00221E+18;https://twitter.com/centrogumilla/status/1002214462055739393;centrogumilla;;#SICDigital Fajardo salio a desmentir los rumores de que exista la ‘Coalición Colombia’, en la cual se le involucra con Gustavo Petro y Humberto De la Calle. por #Voces http://ow.ly/kRgA30keJdd #Elecciones #Colombiapic.twitter.com/sCXXXtoIpQ;2018-05-31 15:45:22+00:00;2;0;;#SICDigital #Voces #Elecciones #Colombiapic;0
1,00221E+18;https://twitter.com/herrenova/status/1002213877017464832;herrenova;;Huevos al gusto según el candidato: Duque: Con tocino Petro: Pericos Fajardo: Tibios Vargas Lleras: Estrellados De la Calle: Chamuscados a los lados, blanditos en el centro. #EleccionesPresidenciales2018 #ColombiaDecide #desayuno;2018-05-31 15:43:03+00:00;0;5;;#EleccionesPresidenciales2018 #ColombiaDecide #desayuno;0
1,00221E+18;https://twitter.com/MAGODELASINTONI/status/1002208777934901248;MAGODELASINTONI;;Retweeted Gustavo Petro ( @petrogustavo): Si Fajardo, Robledo, Mockus o de la Calle hubieran sido los candidatos de segunda vuelta contra Uribe/Duque, no lo dudo un segundo, voto por ellos.... https://www.facebook.com/permalink.php?story_fbid=2107171689299358&id=100000196412300 …;2018-05-31 15:22:47+00:00;0;0;@petrogustavo;;0
1,0022E+18;https://twitter.com/JhonatanCano23/status/1002203582744186880;JhonatanCano23;;Retweeted Gustavo Petro ( @petrogustavo): Si Fajardo, Robledo, Mockus o de la Calle hubieran sido los candidatos de segunda vuelta contra Uribe/Duque, no lo dudo un segundo, voto por ellos. Propuse desde... https://www.facebook.com/jhonatan.jimenez.940098/posts/1661228887287966 …;2018-05-31 15:02:08+00:00;0;0;@petrogustavo;;0
1,00219E+18;https://twitter.com/CrisDuque19/status/1002187678048313344;CrisDuque19;;Las decisiones que han tomado Fajardo y Humberto de La Calle después de las elecciones, confirman que la mejor opción siempre fue Gustavo Petro.;2018-05-31 13:58:56+00:00;0;0;;;1
1,00218E+18;https://twitter.com/MUYBUENASTARDES/status/1002182597928202240;MUYBUENASTARDES;;Retweeted Gustavo Petro ( @petrogustavo): Si Fajardo, Robledo, Mockus o de la Calle hubieran sido los candidatos de segunda vuelta contra Uribe/Duque, no lo dudo un segundo, voto por ellos. Propuse desde el... https://www.facebook.com/MUYBUENASTARDES/posts/2055350921204474 …;2018-05-31 13:38:45+00:00;0;0;@petrogustavo;;0
1,00218E+18;https://twitter.com/Stalyn_G1/status/1002178450755670017;Stalyn_G1;;Retweeted Gustavo Petro ( @petrogustavo): Si Fajardo, Robledo, Mockus o de la Calle hubieran sido los candidatos de segunda vuelta contra Uribe/Duque, no lo dudo un segundo, voto por ellos. Propuse desde el... https://www.facebook.com/syguerrerog/posts/10157589112844498 …;2018-05-31 13:22:16+00:00;0;0;@petrogustavo;;0
1,00218E+18;https://twitter.com/Jimmy_AIexander/status/1002176586953707520;Jimmy_AIexander;MarceCasac;"Es que el problema es que el centro si polarizo y tildo a Gustavo de ""Extrema Izquierda"" cosa que es totalmente falsa, entre el proyecto de humberto de la calle, fajardo y petro son muy pocas las diferencias, podemos construir en la diferencia y no entregarnos a Alvaro Uribe.";2018-05-31 13:14:52+00:00;0;0;;;1
1,00217E+18;https://twitter.com/Jucadues/status/1002168359755100160;Jucadues;;Retweeted Gustavo Petro ( @petrogustavo): Si Fajardo, Robledo, Mockus o de la Calle hubieran sido los candidatos de segunda vuelta contra Uribe/Duque, no lo dudo un segundo, voto por ellos. Propuse desde el... https://www.facebook.com/juancarlos.durane/posts/1390126891089382 …;2018-05-31 12:42:11+00:00;0;0;@petrogustavo;;0
1,00217E+18;https://twitter.com/JohnCarlosPabon/status/1002166371294371842;JohnCarlosPabon;;Retweeted Gustavo Petro ( @petrogustavo): Si Fajardo, Robledo, Mockus o de la Calle hubieran sido los candidatos de segunda vuelta contra Uribe/Duque, no lo dudo un segundo, voto por ellos. Propuse desde el... https://www.facebook.com/johnk.pabon/posts/1988483214738059 …;2018-05-31 12:34:16+00:00;0;0;@petrogustavo;;0
1,00217E+18;https://twitter.com/ingllinas/status/1002165854908411904;ingllinas;;Retweeted Gustavo Petro ( @petrogustavo): Si Fajardo, Robledo, Mockus o de la Calle hubieran sido los candidatos de segunda vuelta contra Uribe/Duque, no lo dudo un segundo, voto por ellos. Propuse desde el... https://www.facebook.com/ing.llinasramirez/posts/10156861165129769 …;2018-05-31 12:32:13+00:00;0;0;@petrogustavo;;0
1,00213E+18;https://twitter.com/JULIOSANABRIAV/status/1002128926595002368;JULIOSANABRIAV;elsemblante;Pero gustavo Petro les alcanzó a ofrecer ministerios a dela calle, vargas lleras y cogobernar a Fajardo y eso no estaba mal, cómo están con Duque no es bien visto, doble moral la@de ustedes;2018-05-31 10:05:29+00:00;0;0;@de;;1
1,002E+18;https://twitter.com/Donnie_Darko97/status/1002004126031601664;Donnie_Darko97;;No conozco el primer uribista que haya peinado a un seguidor de Gustavo Petro, Sergio Fajardo o Humberto de la Calle. Las cosas como son.;2018-05-31 01:49:34+00:00;0;0;;;1
1,00193E+18;https://twitter.com/VLADIMIRGOMEZ/status/1001928882226900993;VLADIMIRGOMEZ;;representados en GUSTAVO PETRO, con 4.851.254 votos, SERGIO FAJARDO, con 4.589.696 votos y HUMBERTO DE LA CALLE, con 399.180 votos.;2018-05-30 20:50:35+00:00;0;0;;;1
1,00191E+18;https://twitter.com/carlostebe/status/1001906619251294213;carlostebe;;Lo único que nos puede salvar de Uribe-Duque es un acuerdo programático entre Gustavo Petro Fajardo Humberto De La Calle y apoyado por Jorge Robledo Claudia López Antanas Mockus Clara Eugenia López Obregón https://fb.avaaz.org/campaign/es/elecciones_fb3/?fvoHcfb&fbogname=Roman …;2018-05-30 19:22:07+00:00;0;0;;;1
1,0019E+18;https://twitter.com/angarami59/status/1001903064578711553;angarami59;MeDicenWally;Así quería ver a mi amada Colombia, los mismos con las mismas, liberales y godos bien pegaditos frente a nuestra nueva Colombia, viva Fajardo, Petro, Claudia Lopez, Angélica, Alirio Uribe, Ivan Marulanda, Humberto de la Calle, Robledo, Gustavo Bolivar, Ayda Avella y muchos más.;2018-05-30 19:07:59+00:00;0;0;;;0
1,0019E+18;https://twitter.com/derlys94643383/status/1001900040649134081;derlys94643383;;Más de 300 organizaciones de mujeres oyeron a Humberto de la Calle, Gustavo Petro y Sergio Fajardo, los tres candidatos que aceptaron la invitación para hablar sobre democracia paritaria, economía del cuidado y derechos sexuales y reproductivos.;2018-05-30 18:55:58+00:00;0;3;;;0
1,00188E+18;https://twitter.com/GuerreroSantos/status/1001880290204291072;GuerreroSantos;hugoalgarra;Ante mi país como principal principio, derogo los otros, asumo por encima de mi ego el bien común. Voté por Humberto De La Calle, hubiera votado por Sergio Fajardo en segunda vuelta, sin remilgo. ¡La realidad es Gustavo Petro y votaré por él! #MiVotoEnSegundaEsPorColombia;2018-05-30 17:37:29+00:00;3;41;;#MiVotoEnSegundaEsPorColombia;1
1,00186E+18;https://twitter.com/MesaDeMazo/status/1001858516473270272;MesaDeMazo;;ASÍ VOTÓ NUESTRA GENTE DE SANTA ELENA: Ivan Duque Marquez: 1723 votos Segio Fajardo: 1021 votos Gustavo Petro: 334 votos Humberto De la Calle: 120 votos German Vargas Lleras: 103 votos El... https://www.facebook.com/permalink.php?story_fbid=1805426512849057&id=100001451761410 …;2018-05-30 16:10:58+00:00;0;0;;;0
1,00174E+18;https://twitter.com/mauricio_agg/status/1001743973772333056;mauricio_agg;NeoDikaiosine;Léase a usted mismo antes de seguir apoyando a basuras como Iván Cepeda o Gustavo Petro o Humberto de la Calle o Jorge Robledo: https://twitter.com/NeoDikaiosine/status/1001199125256396800?s=19 …;2018-05-30 08:35:49+00:00;0;0;;;-1
1,00172E+18;https://twitter.com/Mund0AlR3v3s/status/1001721000264962049;Mund0AlR3v3s;;Gustavo Petro, Sergio Fajardo y Humberto De la Calle, sumaron 9.800.000 votos, lo que constituyó más del 55% de la votación. http://bit.ly/2J1kS59;2018-05-30 07:04:32+00:00;0;0;;;0
1,00169E+18;https://twitter.com/MangTechnology/status/1001689744391200768;MangTechnology;;Señor Petro, me llamo José Simon Dussan y no sé cómo lo va hacer, pero quiero que Fajardo, Humberto De La Calle, Gustavo Petro, sean mis presidentes.;2018-05-30 05:00:20+00:00;0;0;;;1
1,00165E+18;https://twitter.com/gutierreznovoaa/status/1001650943837032450;gutierreznovoaa;gutierreznovoaa;De acuerdo con la información reportada, gastos Iván Duque con un total de $14,348,714,151 Germán Vargas Lleras con $9,882,268,484 Humberto De la Calle con $9,682,167,238 Gustavo Petro con $4,077,924,786 y por último se encuentra Sergio Fajardo con $3,204,056,864;2018-05-30 02:26:09+00:00;0;0;;;0
1,00163E+18;https://twitter.com/martoaria/status/1001634483853029376;martoaria;;Sergio Fajardo en lugar de estar pensando quien le gusta más, si Gustavo Petro o Iván Duque, le recomiendo que se presente al Juzgado 2 Admistrativo del circuito de Medellín, ubicado en la Calle 42 No 48-55, edificio Atlas, para que se notifique del proceso;2018-05-30 01:20:45+00:00;1;0;;;0
1,0016E+18;https://twitter.com/unabotellalmar/status/1001597673017929728;unabotellalmar;;Estas elecciones deben ser demandadas de inmediato, Gustavo Petro, Sergio Fajardo, Humberto de la Calle, Germán Vargas Lleras REACCIONEN.;2018-05-29 22:54:28+00:00;2;2;;;0
1,00159E+18;https://twitter.com/adelso_csn/status/1001591321809780736;adelso_csn;;Gustavo Petro, Sergio Fajardo y Humberto De la Calle, sumaron 9.800.000 votos, lo que constituyó más del 55% de la votación. http://bit.ly/2J1kS59;2018-05-29 22:29:14+00:00;0;0;;;0
1,00159E+18;https://twitter.com/Mision_Verdad/status/1001591011565555712;Mision_Verdad;;Gustavo Petro, Sergio Fajardo y Humberto De la Calle, sumaron 9.800.000 votos, lo que constituyó más del 55% de la votación. http://bit.ly/2J1kS59;2018-05-29 22:28:00+00:00;28;5;;;0
1,00159E+18;https://twitter.com/dm5mtf/status/1001587058559897600;dm5mtf;;¿Ya les dije cuanto adoro el veneno estilizado de Jorge Robledo, Claudia López, Humberto de la Calle, Sergio Fajardo y sobretodo, de Gustavo Petro?;2018-05-29 22:12:18+00:00;0;0;;;-1
1,00158E+18;https://twitter.com/CamiloPerezS/status/1001580415403089920;CamiloPerezS;;#DatosSanJerónimo Votación total. Iván Duque - 4226v Sergio Fajardo - 1033v Vargas Lleras - 474v Gustavo Petro - 240v De la Calle - 68v Promotor VB - 11v Jorge Trujillo - 8v Viviane M - 5v V. en Blanco - 107v V. No marcados - 94v V. Nulos - 25v Total votos - 6.291 Votos;2018-05-29 21:45:54+00:00;0;0;;#DatosSanJerónimo;0
1,00157E+18;https://twitter.com/carlosecaicedo/status/1001574931564556288;carlosecaicedo;;Carlos Caicedo volvió a pedirles a Gustavo Petro, Sergio Fajardo y Humberto De La Calle que consoliden la alianza. @HoyDiarioMag http://www.hoydiariodelmagdalena.com.co/new/archivos/95190 …;2018-05-29 21:24:06+00:00;207;459;@HoyDiarioMag;;0
1,00156E+18;https://twitter.com/oiprado/status/1001563717224583169;oiprado;;Ni Fajardo, Ni Gustavo Petro y Ni Humberto de la Calle presionan a los empleados públicos a ser parte de maquinarias. No somo BORREGOS como lo quieren hacer ver, somos votos libres de presión política, somos votos de opinión y convicción. #PrimeroElPais;2018-05-29 20:39:32+00:00;0;0;;#PrimeroElPais;1
1,00156E+18;https://twitter.com/oiprado/status/1001563561418772480;oiprado;;Y ahora quieren mostrar a Fajardo como el promotor del NiNi sin tener en cuenta éste contexto. Ni Sergio Fajardo, Ni Gustavo Petro y Ni Humberto de la Calle usaron a la ciudadanía como borregos para alcanzar votos.;2018-05-29 20:38:55+00:00;0;0;;;0
1,00155E+18;https://twitter.com/lafps18/status/1001547660547981318;lafps18;;Gustavo Petro y Su Fórmula Vicepresidencial, debe analizar y concretar lo FUNDAMENTAL de los demás candidatos comprometidos con la paz, Fajardo y Humberto De La Calle, sobre sus puntos diferenciales, para presentar un programa alternativo de INCLUSIÓN, donde GANE TODO EL PAÍS.;2018-05-29 19:35:44+00:00;0;0;;;1
1,00155E+18;https://twitter.com/EstebanLopezL/status/1001545416389914625;EstebanLopezL;;En este post primera vuelta de #EleccionesPresidenciales2018 ahora pasamos de ver publicidad política de Fajardo, Petro, Duque, Vargas y De La Calle por ver a @FALCAO en comerciales de Alpina, Claro, Nike, Gatorade, Papas Margarita... Lo lindo de mi Colombia!;2018-05-29 19:26:49+00:00;0;0;@FALCAO;#EleccionesPresidenciales2018;0
1,00154E+18;https://twitter.com/Martina30810/status/1001543466952855552;Martina30810;;A Gustavo Petro y Ángela Robledo Yo, Martina Aldana, quiero que incluyan los mejores ideas de los programas de Sergio Fajardo y Humberto de la Calle al proyecto de gobierno que se votará en segunda vuelta @petrogustavo @angelamrobledo @GustavoBolivar @MafeCarrascal;2018-05-29 19:19:04+00:00;66;216;@petrogustavo @angelamrobledo @GustavoBolivar @MafeCarrascal;;1
1,00154E+18;https://twitter.com/roseestyle/status/1001539592397443074;roseestyle;;Hay tres tipos de colombianos: 1. Te identificas con quien como servidor público ha demostrado que su interés principal es luchar por la defensa de los más vulnerables y de una verdadera justicia social (Gustavo Petro, Sergio Fajardo, Humberto de la Calle);2018-05-29 19:03:41+00:00;2;4;;;1
1,00153E+18;https://twitter.com/Fernand0rtiz/status/1001525822128295936;Fernand0rtiz;;Mensaje para Gustavo Petro, Sergio Fajardo y Humberto de la Calle. Soy Vera Grabe, Ex M-19 y hoy dedicada a la paz en la educación. Y no voté por Petro, a pesar de regaños y burlas de los que esperaban que me... https://www.facebook.com/fernand0rtiz/posts/10156633777119728 …;2018-05-29 18:08:58+00:00;0;0;;;0
1,00149E+18;https://twitter.com/johnluism/status/1001488623831863297;johnluism;;Amigos y familiares, desde la distancia los invito a no enemistarse y sin miedo y juntos elegir a Gustavo Petro. Quiénes votaron por Fajardo o de la Calle, sigan el camino coherente. Y aquellos que dieron su voto a Duque, tienen otra oportunidad de ejecutar ese cambio.;2018-05-29 15:41:09+00:00;0;0;;;1
1,00148E+18;https://twitter.com/LuMiguelSuarez/status/1001484135276400643;LuMiguelSuarez;;Para poder crecer como sociedad todos los que queremos un cambio y que antes de la primera vuelta lo dije solo habían tres candidatos que para mí lo representaban Don Humberto de la calle, Gustavo Petro y el profe Sergio Fajardo sin ningún orden en especial.........;2018-05-29 15:23:19+00:00;0;0;;;0
1,00147E+18;https://twitter.com/martincaicedo/status/1001465842125729792;martincaicedo;;Más de $95.500 millones en reposición de votos Iván Duque: $42.587.000.000 Gustavo Petro: $27.288.000.000 Sergio Fajardo: $25.816.000.000 Humberto de la Calle: -$3.932.000.000 ($1.500.000.000 de crédito personal) https://www.asuntoslegales.com.co/actualidad/mas-de-95500-millones-en-reposicion-de-votos-2732746 … vía @AsuLegalesLR;2018-05-29 14:10:37+00:00;0;0;@AsuLegalesLR;;0
1,00146E+18;https://twitter.com/noesfaciil/status/1001458525216886790;noesfaciil;merv59;Sumados votos de quienes tuvieron un discurso más social en Colombia, Gustavo Petro, Sergio Fajardo y Humberto de la Calle, tenemos que 9.835.729 electores desean un cambio.Sumados estos votos Duque sería derrotado pero no es fácil trastear votos de Fajardo y De la Calle a Petro.;2018-05-29 13:41:33+00:00;3;3;;;1
1,00145E+18;https://twitter.com/noesfaciil/status/1001451976113184769;noesfaciil;;Sumados votos de quienes tuvieron un discurso más social en Colombia, Gustavo Petro, Sergio Fajardo y Humberto de la Calle, tenemos que 9.835.729 electores desean un cambio.Sumados estos votos Duque sería derrotado pero no es fácil trastear votos de Fajardo y De la Calle a Petro.;2018-05-29 13:15:31+00:00;0;0;;;1
1,00144E+18;https://twitter.com/fabrixioriko/status/1001436436527280128;fabrixioriko;;Presidente: Duque. Ministro Educación: Fajardo. Ministro de Infraestructura: Vargas Lleras. Ministro del Posconflicto: De la Calle. Ministro de Hacienda: Robledo. Embajador en Venezuela: Petro. Se vale soñar. #ColombiaDecide #EleccionesColombia;2018-05-29 12:13:46+00:00;1;0;;#ColombiaDecide #EleccionesColombia;0
1,00134E+18;https://twitter.com/Everest22369495/status/1001342574618177536;Everest22369495;GustavoBolivar;Gustavo, el momento es llegar a los abstencionistas q no votaron pq no creen en nadie, o los q votaron por Fajardo, V.Lleras, o de la Calle pq no creen en Uribe o Petro, o los q votaron por Duque pq no creen en Petro, osea discurso incluyente q genere confianza y certezas.;2018-05-29 06:00:48+00:00;0;0;;;1
1,00132E+18;https://twitter.com/NataliaCalao/status/1001315586234777605;NataliaCalao;LaJuli;*Salud por los nueve millones de votos de Gustavo Petro, Humberto De La Calle y Sergio Fajardo.;2018-05-29 04:13:33+00:00;0;1;;;0
1,00131E+18;https://twitter.com/ramirojosetorre/status/1001314477227282432;ramirojosetorre;ramirojosetorre;A realizar un llamado de unión SIEMPRE, y ayer lo dejó claro resaltando la importancia de Humberto De La Calle, Fajardo y Vargas Lleras, Iván surge como una figura nueva y seria, alejada de los extremismos. Con Gustavo Petro no se puede correr el riesgo de ser un país inviable...;2018-05-29 04:09:09+00:00;0;0;;;0
1,00131E+18;https://twitter.com/louis69antoine/status/1001312711475630082;louis69antoine;info_junior_;2006: Carlos Gaviria o Antanas Mockus. 2010: Antanas Mockus o Gustavo Petro. 2014: Clara Lopez. 2018: Gustavo Petro o Humberto De La Calle. 2022: Ivan Cepeda o Carlos Caicedo. Pero nunca hemos sabido elegir bien https://twitter.com/info_junior_/status/1000930766975533056 …;2018-05-29 04:02:08+00:00;0;1;;;0
1,00131E+18;https://twitter.com/Donnie_Darko97/status/1001309956522594304;Donnie_Darko97;;No nos peleemos más los que votamos por Gustavo Petro, por Sergio Fajardo o por Humberto de la Calle, unámonos y ya, no creo poder soportar esta incertidumbre.;2018-05-29 03:51:11+00:00;0;0;;;1
1,00131E+18;https://twitter.com/jeyson1919/status/1001307028340576256;jeyson1919;;"""A quienes votaron por Sergio Fajardo y Humberto De La Calle y a quienes votaron en blanco y a quienes no votaron: recuerden que un gobierno de Gustavo Petro puede ser un gobierno de todos. Negocien con él. El... https://www.facebook.com/cyborg1919/posts/10156439777879727 …";2018-05-29 03:39:33+00:00;0;1;;;1
1,00129E+18;https://twitter.com/jsamugarcia/status/1001286171505430529;jsamugarcia;nicolaspetroB;Nicolas creo en el Dr de la calle pero no me hagas pensar que crea en el verdadero títere de colonia que no fue duque, fue Fajardo pues claudia, manipuló y lo llevó a disociar 4.800.0000 votos que eran de un trabajo de años por GUSTAVO PETRO, creo en Mokus y la paz.;2018-05-29 02:16:40+00:00;0;0;;;1
1,00129E+18;https://twitter.com/Herna11Hernando/status/1001285252428587008;Herna11Hernando;JNeiraN;"Cálculo matemático en segunda vuelta: total; 1)Iván Duque y Martha Lucia Ramírez más de 11,5 millones, con los votos parciales de Fajardo, Vargas, De La Calle y Trujillo y 2) total de Gustavo Petro 7,5 millones, sin fraude, sin engaños, sin rabias, con transparencia";2018-05-29 02:13:01+00:00;0;0;;;-1
1,00126E+18;https://twitter.com/gustavo_teneche/status/1001262596685811712;gustavo_teneche;;Retweeted RCN Radio ( @rcnradio): #ColombiaElige2018 Boletín No° 48 I. Duque: 7.567.448 Gustavo Petro: 4.850.549 S. Fajardo: 4.584.423 Germán Vargas Lleras:1.407.584 Humberto de La Calle: 399.109 Promotores... https://www.facebook.com/gustavoteneche/posts/10155601454740954 …;2018-05-29 00:43:00+00:00;0;0;@rcnradio;#ColombiaElige2018;-1
1,00125E+18;https://twitter.com/Aquenomecallas/status/1001253140799414272;Aquenomecallas;;Ya estamos acá reunidos de las campañas de Humberto de la Calle, de Gustavo Petro y de Sergio Fajardo hablando de reconciliación y construcción para afrontar el inminente ascenso del Uribismo al poder. pic.twitter.com/GfB00ZklLK;2018-05-29 00:05:25+00:00;14;141;;;0
1,00125E+18;https://twitter.com/DinaArrieta9/status/1001251802833145856;DinaArrieta9;JERobledo;En las voces de muchos colombianos que queremos un cambio la unión entre Gustavo Petro Sergio fajardo y Humberto de la calle sería escuchar el ruido que hacemos el pueblo colombiano. Nuestro país y nuestro progreso está en sus manos. Háganlo por Colombia. No más Uribe.;2018-05-29 00:00:06+00:00;0;0;;;1
1,00125E+18;https://twitter.com/pedroldr/status/1001246299382013953;pedroldr;;*CANDIDATOS DEL PUEBLO* *Gustavo Petro 25,10%* *Sergio Fajardo 23,77%* *Humberto de la Calle 2,06%* *TOTAL 50,83%* CANDIDATOS DE EXTREMA DERECHA Iván Duque 39,11% German Vargas 7,26% Viviane Morales 0,21% Total 46,58% *EL PUEBLO ELIJE*;2018-05-28 23:38:14+00:00;0;0;;;0
1,00123E+18;https://twitter.com/HoraPicoCali/status/1001229768816300032;HoraPicoCali;;"""Si se suman los votos de Gustavo Petro, Sergio Fajardo, Humberto de la Calle y Germán Vargas Lleras, que defienden este acuerdo, representan el 60 % de los votantes http://www.elpais.com.co/elecciones/elecciones-presidenciales/la-gran-ganadora-en-estas-elecciones-fue-la-paz-santos.html …";2018-05-28 22:32:33+00:00;0;0;;;0
1,00122E+18;https://twitter.com/CartagoColombia/status/1001224179222540288;CartagoColombia;;#Resultados finales: En Cartago Valle gano Ivan Duque con 24.317 VOTOS, 43,00% Sergio Fajardo : 20.058 VOTOS, 35,47% Gustavo Petro : 6.966 VOTOS, 12,31% German Vargas Lleras : 2.908 VOTOS,5,14% Humberto de la Calle... https://www.facebook.com/elcartagazo/posts/2250352114991726 …;2018-05-28 22:10:20+00:00;0;0;;#Resultados;-1
1,00122E+18;https://twitter.com/BrayanRodBajo/status/1001215926895808513;BrayanRodBajo;;"""A quienes votaron por Sergio Fajardo y Humberto De La Calle y a quienes votaron en blanco y a quienes no votaron: recuerden que un gobierno de Gustavo Petro puede ser un gobierno de todos. Negocien con él. El... https://www.facebook.com/BrayanRodBajo/posts/1964404303579568 …";2018-05-28 21:37:33+00:00;1;0;;;1
1,00121E+18;https://twitter.com/rodriguezposwal/status/1001210810537046016;rodriguezposwal;;Estoy de acuerdo con el programa de Fajardo y Humberto de la calle. Si se unen a Duque estarían apoyando el no cambio a una sociedad más Democrática y justa. Si apoyan a Gustavo Petro sería un respaldo al cambio que quiere y desean los colombianos después de 50 años de lo mismo.;2018-05-28 21:17:13+00:00;0;0;;;1
1,00121E+18;https://twitter.com/utoopiia/status/1001208571755925505;utoopiia;;Segio Fajardo tomo la peor decisión al no unirse a Humberto de la Calle y ahora la vuelve a tomar al no apoyar a Gustavo Petro.;2018-05-28 21:08:19+00:00;0;3;;;1
1,00121E+18;https://twitter.com/JoseDelCarmenE3/status/1001206657991495689;JoseDelCarmenE3;progresistascol;Seria algo bueno que fajardo y de la calle se unieran a gustavo petro para derrotar a ivan duque en segunda vuelta;2018-05-28 21:00:43+00:00;0;3;;;1
1,00119E+18;https://twitter.com/DanielLozanoCor/status/1001193970494472192;DanielLozanoCor;;Si humanos y elfos se unieron para derrotar a Sauron, ¿no vamos a poder los de Petro, Fajardo y de la Calle contra Duque-Uribe? #LaUltimaAlianza #EleccionesColombia #GraciasProfe pero ya juntémonos.https://youtu.be/P2ObevJxCoo;2018-05-28 20:10:18+00:00;0;1;;#LaUltimaAlianza #EleccionesColombia #GraciasProfe;1
1,00119E+18;https://twitter.com/legrandsoir/status/1001188356649242624;legrandsoir;;Colombie : élection présidentielle: Les résultats du premier tour : Participation : 53,38% Iván Duque : 39,14% Gustavo Petro : 25,08% Sergio Fajardo : 23,73% Germán Vargas Lleras : 7,28% Umberto De La Calle : 2,06% Jorge Antonio Trujillo Sarment : 0,39%… http://dlvr.it/QVP6Nt pic.twitter.com/Ici7kzIdZQ;2018-05-28 19:48:00+00:00;3;0;;;0
1,00118E+18;https://twitter.com/MarcoAnibal/status/1001184243211481088;MarcoAnibal;;Colombia - Participación: 53.38% - Iván Duque: 7.569.693 - 39,14% - Gustavo Petro: 4.851.254 - 25,08% - Sergio Fajardo: 4.589.696 - 23,73% - Germán Vargas Lleras: 1.407.840 - 7,28% - Humberto de la Calle: 399.180 - 2,06% - Jorge Trujillo: 75.614 - 0,39% - Blanco: 60.312 - 0,31%;2018-05-28 19:31:39+00:00;9;11;;;0
1,00118E+18;https://twitter.com/pher317/status/1001175163772260357;pher317;;Revisando los comisios electorales en los cuales Fajardo obtuvo en promedio 4.5 millones de votos Vargas Lleras 1.7 De la calle 0.3 y DUQUE 7.5 lo cuál da un promedio de 15 millones. La pregunta essería que nos equivocamos quince millones por no votar por Gustavo Petro.;2018-05-28 18:55:34+00:00;0;0;;;1
1,00117E+18;https://twitter.com/nellydaza4/status/1001171534302646273;nellydaza4;;Los maestros de Bogotá, pedimos unir esfuerzos para ganar la presidencia de la Republica con Gustavo Petro, en medio de la diferencia hacemos un llamado a Sergio Fajardo, Humberto de Calle, Clara Lopez y Claudia Lopez a construir una amplia coalición.;2018-05-28 18:41:09+00:00;27;53;;;1
